20 55 68 55 55 68 53 100 51 49 67 99 50 122 52 97 53 57 52 97 67	7
24 52 69 52 95 69 52 122 49 55 67 53 122 57 88 52 95 100 122 56 48 120 88 120 97	4
18 55 56 56 52 70 97 48 69 120 95 54 120 70 102 68 53 70 100	7884
18 48 88 65 101 55 102 52 122 90 100 101 98 90 51 56 102 48 70	714740
18 53 52 50 99 98 99 68 56 88 70 97 101 52 55 57 101 99 68	542
19 57 70 67 100 100 54 65 65 69 120 100 52 54 66 67 88 97 97 53	9
1 54	6
16 54 98 48 50 120 51 50 88 69 69 102 102 90 95 52 54	6
22 53 120 55 55 97 122 68 52 99 52 88 98 67 69 55 70 53 69 54 49 99 66	5
19 52 102 97 99 102 101 100 70 51 69 98 100 98 95 55 97 101 52 88	4
1 48	0
14 56 98 99 95 102 122 88 50 50 54 48 68 54 122	8
21 52 120 88 49 48 50 52 51 95 100 102 101 50 53 68 90 68 97 100 67 101	4
1 55	7
14 56 55 48 120 49 53 70 69 97 70 98 56 68 49	870
8 49 88 95 57 67 122 100 120	1
7 55 56 56 102 69 51 98	788
1 54	6
19 57 49 90 57 100 70 65 90 102 53 95 88 53 68 49 57 97 97 97	91
22 50 100 54 51 99 90 49 95 48 120 56 65 52 101 90 70 65 122 54 66 52 69	2
23 55 99 52 54 68 53 120 56 88 66 51 53 122 54 52 100 52 99 69 68 51 120 66	7
15 57 101 70 101 57 48 68 99 57 98 98 70 57 100 100	9
25 52 57 68 68 57 95 98 48 97 122 102 54 88 90 95 90 68 68 90 98 49 101 101 68 55	49
8 52 70 102 48 65 101 70 99	4
12 57 97 69 68 52 49 57 55 90 50 54 48	9
23 57 98 57 95 69 98 50 57 55 90 69 95 69 54 90 101 95 52 98 66 70 101 101	9
23 57 95 88 50 99 68 122 102 48 122 95 90 120 65 51 49 48 55 51 48 65 122 101	9
23 54 102 53 53 99 69 48 90 97 101 53 54 100 67 65 67 90 68 100 55 98 51 95	6
10 57 54 88 65 55 100 53 65 99 98	96
6 57 69 102 122 66 54	9
20 55 98 102 48 49 98 97 66 53 101 65 67 54 52 102 57 97 68 68 48	7
16 48 99 67 53 55 56 54 56 56 69 101 122 57 54 69 56	0
10 53 99 122 67 122 102 95 49 51 54	5
6 54 57 88 67 52 100	69
16 57 51 90 49 95 95 48 90 55 57 56 122 120 66 120 99	93
14 51 66 88 49 52 55 55 50 98 68 56 99 122 102	3
4 51 52 66 90	34
8 55 122 101 50 88 48 69 50	7
24 51 48 51 49 120 55 55 50 88 65 52 100 52 53 50 53 66 50 51 102 66 100 55 54	3031
12 53 57 53 101 55 98 95 95 95 56 88 95	595
11 57 66 57 102 70 120 66 50 50 51 90	9
24 56 68 88 57 49 65 52 66 55 102 48 65 88 66 102 95 56 70 50 99 101 70 48 102	8
5 49 67 98 67 120	1
15 57 51 56 68 70 95 57 57 102 48 99 52 56 66 65	938
25 49 120 52 98 70 88 51 54 57 120 99 70 56 90 90 120 69 57 95 102 53 69 67 122 50	1
20 45 69 90 68 68 99 54 90 54 49 49 48 67 70 66 51 90 66 95 56	0
22 57 102 50 68 122 53 57 97 55 67 100 66 90 57 102 54 66 51 70 54 54 51	9
25 54 49 99 99 120 95 99 100 50 102 99 54 52 100 69 98 67 122 67 100 97 55 100 68 97	61
20 49 67 100 122 98 99 49 88 66 53 66 55 70 99 55 55 98 51 48 122	1
25 52 51 53 66 120 56 69 52 97 54 101 102 88 95 97 53 66 70 99 52 54 66 49 65 90	435
23 51 88 120 120 66 67 70 66 98 98 88 97 55 100 51 49 95 100 66 52 51 99 120	3
1 49	1
21 53 57 52 56 57 120 54 51 88 100 97 57 88 49 56 54 53 55 99 95 52	59489
20 50 102 122 90 98 69 54 95 90 120 100 97 56 101 68 95 56 54 120 101	2
8 51 48 53 97 48 97 95 95	305
9 55 88 65 65 55 90 99 100 97	7
5 45 88 55 70 68	0
2 51 65	3
13 48 66 99 120 49 48 95 120 100 97 49 48 55	0
18 52 50 54 98 122 102 120 55 56 54 70 56 70 56 66 66 51 100	426
6 53 95 70 97 67 48	5
12 49 101 95 66 55 122 50 90 66 99 66 54	1
2 57 50	92
8 51 95 55 88 66 50 53 57	3
18 51 69 65 120 100 56 88 57 66 97 122 51 49 101 97 65 53 69	3
8 48 69 120 67 98 54 68 53	0
24 51 55 53 99 70 53 100 67 122 100 54 49 70 95 56 122 49 53 52 57 101 50 68 70	375
11 52 54 48 66 101 57 70 101 50 48 51	460
15 54 97 88 90 70 53 67 48 70 52 54 101 52 65 56	6
11 52 54 57 50 120 57 48 54 57 100 55	4692
17 55 100 53 48 101 101 52 98 88 57 95 57 120 88 100 54 69	7
25 50 48 70 65 88 54 56 102 102 100 100 52 70 57 99 97 101 65 95 99 69 97 70 90 122	20
3 52 69 69	4
1 56	8
3 49 101 49	1
10 45 54 95 57 56 120 97 95 97 55	18446744073709551610
9 51 51 65 101 65 98 99 51 51	33
19 55 95 52 122 120 56 122 95 65 54 70 122 88 49 69 69 51 100 56	7
10 50 65 68 68 52 53 56 69 100 68	2
11 57 54 52 52 102 51 54 55 50 48 53	9644
3 45 102 68	0
21 57 52 53 67 57 57 65 52 98 70 70 57 100 49 54 50 65 50 101 65 90	945
17 55 49 122 57 122 51 51 90 49 53 99 65 55 48 101 102 69	71
15 49 55 52 68 100 70 50 57 70 55 56 97 95 48 53	174
6 55 53 99 67 50 50	75
3 50 95 88	2
3 45 48 49	18446744073709551615
4 52 99 48 48	4
7 55 65 70 51 120 48 69	7
5 55 68 122 120 88	7
8 57 52 57 122 55 101 67 99	949
24 54 90 67 69 100 57 68 57 100 53 102 49 102 66 68 99 50 97 69 69 99 66 57 53	6
8 45 70 102 55 52 52 54 120	0
12 50 98 50 122 52 90 48 102 55 101 53 102	2
13 48 48 53 95 66 65 56 54 69 55 57 122 98	5
5 53 52 99 48 101	54
22 52 68 55 68 100 68 100 67 68 48 57 52 88 120 95 70 70 57 70 49 54 55	4
3 55 65 56	7
19 56 51 70 98 57 55 90 70 100 57 101 55 100 90 65 90 51 65 53	83
20 57 57 68 88 57 54 68 52 99 90 120 49 48 54 98 57 95 88 70 67	99
7 57 90 55 90 54 101 53	9
20 57 56 88 66 99 120 69 90 100 54 102 100 90 65 55 90 88 67 102 69	98
18 49 53 55 56 66 51 97 122 65 49 95 88 50 100 56 100 55 102	1578
25 56 88 97 97 65 98 120 101 97 102 48 122 56 99 88 49 120 54 55 51 100 67 67 88 51	8
6 50 102 50 48 101 102	2
25 56 67 56 56 66 120 50 67 97 54 57 100 56 55 69 51 68 52 65 68 51 56 98 102 53	8
23 48 68 99 88 48 70 52 53 97 102 53 99 48 53 98 48 55 88 55 66 90 95 56	0
19 51 120 120 100 102 69 102 97 100 49 49 97 55 49 66 90 51 51 66	3
10 50 88 90 68 88 100 100 50 122 66	2
20 52 120 101 66 65 70 101 101 120 57 56 68 50 68 67 50 97 67 100 51	4
2 48 70	0
20 56 99 56 50 95 70 99 98 55 68 57 56 100 65 90 52 100 53 48 90	8
22 53 99 50 50 97 70 120 67 68 55 99 120 57 52 69 65 57 69 55 68 100 49	5
9 53 69 95 120 97 54 88 49 56	5
9 45 101 120 95 95 97 98 97 122	0
14 48 122 98 51 53 69 102 57 90 69 50 53 54 90	0
16 55 57 70 102 99 65 68 65 70 48 55 51 54 120 101 51	79
4 55 48 57 90	709
5 48 67 97 88 70	0
5 53 90 50 53 51	5
10 54 120 52 101 88 70 57 57 70 68	6
24 54 99 68 99 50 55 120 65 65 52 57 68 56 98 51 97 57 99 122 65 56 69 53 70	6
11 51 56 99 101 120 100 65 99 98 53 122	38
19 51 100 98 67 55 98 120 67 66 66 100 68 88 98 99 100 67 54 100	3
4 50 88 122 52	2
10 53 88 50 69 48 67 67 50 120 54	5
5 51 90 100 66 122	3
9 49 68 51 68 101 90 70 97 70	1
12 54 100 102 53 101 56 69 100 99 66 67 99	6
16 48 48 57 95 102 99 51 57 65 95 97 67 120 66 48 120	0
9 57 102 99 68 97 50 48 97 98	9
10 48 66 52 98 56 51 67 66 68 69	0
10 54 53 101 67 50 70 95 100 70 70	65
11 54 54 102 53 99 102 70 57 57 53 68	66
10 53 69 90 52 88 88 88 50 55 102	5
21 57 48 52 100 100 67 66 68 55 100 68 68 65 99 97 48 54 120 67 68 50	904
7 51 99 102 97 70 66 65	3
18 50 95 101 50 54 66 100 100 65 101 67 68 120 68 100 101 101 98	2
24 56 69 88 65 52 68 56 88 48 52 100 97 54 100 66 67 55 51 57 70 48 49 120 48	8
11 56 100 90 66 66 88 50 90 90 98 54	8
22 54 69 120 70 95 120 90 70 51 101 57 120 102 54 122 55 98 55 52 57 98 55	6
14 48 70 88 55 98 52 50 66 122 52 57 51 120 101	0
8 48 48 122 68 55 68 51 53	0
15 55 54 122 122 101 69 88 120 55 57 99 101 101 101 101	76
9 56 57 100 68 48 98 98 57 120	89
14 54 69 90 102 57 102 65 65 48 53 54 70 66 55	6
24 53 90 69 49 57 57 100 48 57 120 51 69 56 95 90 53 98 68 66 49 54 57 68 120	5
6 56 95 52 53 100 52	8
7 52 67 100 57 68 101 98	4
3 54 95 97	6
4 54 68 68 95	6
12 56 53 98 67 65 56 57 90 48 70 120 122	85
18 50 65 100 99 56 122 100 50 90 65 102 54 120 69 67 65 120 101	2
1 55	7
11 50 52 56 67 99 95 65 48 90 120 51	248
16 49 65 56 49 55 70 99 48 95 70 98 102 53 54 88 88	1
5 56 67 55 67 122	8
19 53 70 68 49 102 100 69 122 99 98 100 65 98 101 67 66 99 98 101	5
6 53 52 49 51 53 69	54135
1 49	1
4 45 66 51 48	0
3 55 51 99	73
10 55 88 55 48 56 57 56 70 56 55	7
21 49 98 70 70 95 48 50 70 65 101 102 50 102 70 51 50 100 49 120 57 49	1
11 52 51 55 97 122 122 69 88 95 122 101	437
22 50 120 55 101 98 57 67 88 101 90 69 102 67 69 68 99 102 122 48 90 70 70	2
9 50 68 102 57 120 88 122 57 68	2
6 55 102 56 122 53 101	7
6 48 101 88 98 51 122	0
8 51 68 66 65 55 70 53 122	3
22 54 48 54 50 49 95 65 120 101 120 68 65 90 57 69 95 101 97 57 90 56 102	60621
3 53 100 48	5
22 52 122 88 67 55 102 68 122 70 90 55 95 56 99 98 68 52 51 52 53 57 48	4
3 56 56 95	88
3 51 102 120	3
25 57 69 55 66 99 120 97 54 99 65 50 67 55 67 102 48 69 49 51 69 99 65 90 95 48	9
15 55 100 98 55 55 98 120 88 53 70 88 70 68 48 51	7
18 50 99 51 50 100 57 57 49 54 97 53 122 101 69 51 54 69 97	2
21 55 99 55 66 90 53 65 49 65 97 50 56 56 102 67 56 66 122 122 102 99	7
13 52 70 49 52 120 99 69 53 57 57 99 48 97	4
14 57 51 95 48 51 99 102 50 49 88 48 54 102 88	93
14 57 54 97 99 68 100 53 122 56 57 101 98 122 98	96
1 56	8
12 45 52 68 57 50 90 54 68 48 120 57 66	18446744073709551612
9 50 98 57 56 95 56 100 90 49	2
24 48 95 69 69 98 70 88 68 54 57 50 99 90 56 50 70 97 68 98 88 90 120 101 99	0
17 48 53 53 54 51 122 55 98 53 52 48 120 51 98 53 102 56	2931
12 54 49 122 54 52 97 95 67 53 100 69 51	61
1 49	1
22 50 49 48 65 54 53 99 65 54 99 65 101 56 98 97 55 122 48 68 101 67 54	210
15 52 67 99 49 68 120 66 54 99 99 56 57 69 88 55	4
16 48 95 66 69 101 101 66 68 50 50 90 68 52 70 69 102	0
21 50 95 101 54 95 53 122 88 95 53 67 68 51 102 95 51 66 95 56 88 98	2
15 51 98 49 88 101 52 51 53 50 53 69 55 70 120 120	3
3 52 54 66	46
22 53 120 48 69 120 95 100 95 98 50 102 56 99 52 49 70 98 122 49 68 55 122	5
2 56 55	87
25 54 54 99 55 120 55 102 120 50 67 48 49 50 51 51 69 48 99 68 57 95 120 49 90 67	66
13 51 98 100 56 53 57 88 56 88 48 68 57 120	3
24 49 95 48 67 57 95 99 50 52 100 100 66 99 48 88 54 66 120 101 52 54 56 66 122	1
11 55 67 54 52 95 49 66 102 49 99 99	7
15 54 99 88 54 70 100 68 50 99 98 120 70 68 66 120	6
16 52 97 101 67 66 69 57 120 122 48 90 95 88 90 52 102	4
24 51 48 120 101 99 68 54 65 120 98 67 122 90 57 101 102 68 122 98 99 88 120 95 101	30
5 45 69 120 102 88	0
14 55 102 50 120 101 120 65 67 57 68 70 95 66 88	7
8 56 49 56 102 51 54 98 69	818
22 57 122 54 66 70 98 54 66 54 68 55 67 122 53 95 53 69 122 68 95 67 56	9
9 51 120 69 120 53 55 54 51 69	3
23 55 101 122 53 53 69 70 54 51 52 56 66 65 68 90 56 70 88 98 95 88 102 54	7
18 52 68 53 98 51 54 122 52 97 90 51 70 51 69 120 65 68 55	4
9 53 68 99 98 100 52 49 54 67	5
6 48 48 88 122 95 54	0
11 51 56 49 120 65 48 57 88 101 53 100	381
7 50 49 70 69 102 50 66	21
17 53 97 98 97 55 69 65 69 70 102 69 99 57 48 65 48 55	5
5 57 66 95 65 122	9
3 49 97 50	1
9 52 120 70 65 102 90 102 49 55	4
9 50 54 54 67 122 66 53 54 66	266
19 54 101 56 102 102 99 100 51 88 69 65 67 101 53 102 54 55 97 100	6
20 52 65 51 67 99 99 54 56 122 101 66 100 101 48 52 88 97 122 54 100	4
1 53	5
6 55 49 95 55 66 98	71
17 53 52 69 57 88 101 55 52 48 97 102 102 66 51 65 70 120	54
6 49 49 66 95 68 67	11
14 49 48 57 95 69 66 101 54 50 48 102 69 69 67	109
4 51 98 69 53	3
16 48 48 97 52 69 66 70 120 52 65 66 56 68 70 49 100	0
25 48 56 50 122 66 57 101 68 98 48 100 70 53 48 120 95 70 50 55 53 98 67 66 120 102	0
23 49 122 57 66 52 101 65 101 98 52 65 66 97 95 66 57 101 48 52 67 55 99 102	1
8 53 50 101 120 95 95 88 99	52
20 56 54 48 55 56 49 100 102 97 57 120 122 67 55 122 53 102 97 54 56	860781
1 53	5
7 52 50 55 120 99 95 53	427
6 51 49 101 101 99 51	31
8 53 70 50 55 88 67 53 51	5
17 54 66 66 120 52 88 88 50 50 66 54 67 65 56 98 69 50	6
1 53	5
1 49	1
2 54 70	6
13 45 67 67 54 48 120 88 122 49 120 68 68 102	0
21 50 65 98 49 69 100 49 57 90 120 50 101 48 70 98 101 55 120 100 48 69	2
18 50 51 97 100 55 65 52 55 122 52 98 65 69 52 65 65 98 48	23
16 55 48 69 97 90 49 57 95 88 100 52 95 57 57 90 55	70
11 50 120 69 51 100 98 98 102 122 49 99	2
20 56 70 101 53 97 54 120 57 122 54 65 102 49 99 88 51 100 100 69 57	8
2 52 100	4
25 48 66 100 69 98 98 88 90 122 88 102 95 99 97 90 120 99 52 52 48 53 88 50 88 68	0
11 49 57 54 50 68 120 99 67 120 52 54	1962
12 52 56 100 69 102 67 52 88 98 65 88 57	48
18 48 90 66 95 56 52 53 70 100 100 48 56 101 56 68 120 53 69	0
6 49 98 122 102 67 53	1
19 52 97 48 51 100 51 120 56 95 57 98 55 52 97 100 52 57 56 52	4
16 56 95 95 88 50 122 122 57 66 90 69 51 97 54 48 67	8
18 50 67 98 98 57 57 57 52 57 101 100 98 57 97 52 65 99 52	2
6 56 95 65 50 57 54	8
14 54 52 66 67 48 95 88 98 52 99 50 98 90 122	64
17 45 120 56 52 122 52 100 53 56 68 98 101 65 97 102 48 88	0
24 52 99 67 99 122 54 65 122 52 49 67 49 68 70 51 55 56 55 69 54 95 55 88 100	4
24 45 98 68 51 122 67 120 90 57 56 55 55 90 100 49 97 102 101 65 99 100 102 69 69	0
10 52 67 88 68 88 70 122 122 97 51	4
23 53 49 49 57 50 98 53 101 98 102 50 68 56 57 97 95 65 68 97 99 99 70 49	51192
18 50 90 65 70 49 50 49 56 122 70 99 97 98 55 122 66 49 48	2
24 48 54 99 51 49 69 57 97 66 88 66 55 100 88 53 65 122 67 52 48 120 70 65 122	6
15 48 100 100 53 98 54 122 88 70 102 49 54 65 101 50	0
5 51 57 90 69 101	39
3 50 54 51	263
24 49 52 56 56 66 55 68 56 49 98 69 101 51 95 56 102 95 65 67 95 101 68 102 99	1488
5 51 55 98 69 100	37
6 50 102 56 70 69 100	2
21 53 69 122 95 120 55 122 52 102 122 56 95 100 122 57 99 66 51 65 70 70	5
8 49 70 69 69 120 65 66 97	1
19 55 56 98 98 120 49 69 88 70 100 50 65 69 70 55 68 50 120 70	78
9 53 55 66 67 99 49 50 102 69	57
2 55 57	79
9 55 53 98 50 48 90 54 70 51	75
3 57 52 99	94
4 52 100 100 67	4
1 49	1
21 57 53 122 99 88 49 66 99 57 56 120 99 56 99 120 88 53 120 48 49 88	95
2 48 101	0
25 55 49 120 99 65 66 122 69 88 68 48 122 68 102 57 102 68 99 52 56 49 54 57 99 99	71
9 53 50 52 120 101 66 51 51 69	524
19 49 101 66 65 122 70 54 69 66 101 120 67 101 99 49 48 90 70 95	1
15 57 122 66 49 66 57 98 51 102 99 69 122 51 57 55	9
8 50 100 122 95 95 70 122 101	2
2 54 88	6
11 53 65 100 98 70 102 69 67 50 65 55	5
18 57 49 68 95 97 120 100 97 51 67 67 67 101 70 100 53 98 67	91
19 55 48 99 100 100 122 48 48 55 102 70 90 53 66 68 50 65 98 52	70
4 56 49 69 120	81
9 56 51 88 65 68 70 48 49 51	83
10 54 97 69 70 55 97 122 68 120 65	6
8 49 97 56 99 88 122 68 56	1
18 50 88 67 53 120 100 97 57 88 69 97 52 54 97 67 65 50 99	2
22 48 99 90 98 100 67 88 57 88 65 100 99 98 122 55 70 99 101 102 66 69 65	0
19 45 100 99 52 122 97 52 51 95 120 57 68 122 70 99 65 48 66 97	0
10 49 51 68 120 65 65 98 70 98 100	13
10 55 102 53 100 55 100 49 54 97 67	7
2 57 55	97
12 57 95 50 90 122 54 70 56 68 122 98 57	9
25 48 101 69 68 100 99 56 57 70 66 88 122 97 98 48 56 54 88 98 122 57 88 56 54 122	0
1 52	4
14 57 100 99 65 54 95 50 99 53 52 120 120 99 51	9
21 54 51 66 100 57 65 88 95 122 69 52 65 102 48 53 95 101 90 102 88 68	63
22 52 97 90 99 98 70 98 100 55 98 57 68 52 102 51 101 97 100 50 54 88 55	4
2 48 57	0
12 51 65 102 99 99 57 56 55 69 67 70 51	3
10 50 68 102 54 99 100 70 120 54 66	2
13 56 49 55 68 68 99 100 101 122 67 69 53 70	817
14 57 98 49 98 65 67 69 101 55 69 52 97 101 50	9
19 49 54 55 88 97 57 97 68 48 95 97 57 55 65 97 120 70 68 51	167
3 54 68 56	6
3 51 70 95	3
17 54 95 120 88 56 100 66 65 52 90 97 65 56 95 120 51 49	6
17 55 49 66 54 55 101 90 57 65 49 54 68 101 56 49 48 70	71
15 57 53 120 67 49 53 49 65 67 90 90 68 90 100 90	95
3 50 101 48	2
24 54 122 55 49 70 95 95 122 99 70 101 100 102 56 99 90 88 56 100 53 56 95 95 48	6
6 57 50 67 65 95 56	92
21 51 49 50 53 101 69 101 66 70 98 68 102 56 49 120 67 101 120 52 68 98	3125
18 55 55 88 90 122 122 48 101 122 95 97 65 51 52 122 122 88 67	77
18 57 54 51 88 99 90 70 48 56 51 100 120 122 95 120 95 51 49	963
22 53 49 65 53 67 67 53 122 54 65 102 95 52 95 48 88 98 66 52 54 48 100	51
20 53 122 99 57 65 57 120 65 56 70 56 98 66 50 70 65 88 88 56 54	5
13 49 56 68 48 54 57 66 49 101 56 54 88 51	18
18 56 120 56 55 48 49 69 99 69 66 53 98 69 53 69 102 102 67	8
7 48 49 102 120 49 67 95	1
24 49 67 51 48 99 90 122 90 65 51 98 68 101 120 95 50 49 120 99 99 67 48 48 67	1
20 57 48 68 100 66 95 67 90 55 51 67 57 57 69 97 53 51 67 66 88	90
21 56 100 90 122 50 69 90 122 101 102 95 52 90 98 99 50 52 69 100 102 120	8
2 50 56	28
6 54 53 101 55 102 101	65
10 52 90 95 122 90 55 95 69 102 88	4
15 54 54 120 51 57 48 49 101 88 99 99 68 48 52 48	66
9 45 95 95 99 69 65 70 49 49	0
1 54	6
1 57	9
12 54 122 57 50 48 57 51 66 53 98 97 68	6
18 54 54 102 95 99 66 57 120 100 100 68 100 88 50 66 49 49 65	66
25 52 99 101 68 90 90 90 48 55 95 56 98 99 53 88 100 56 101 90 56 101 48 88 66 99	4
12 50 68 90 66 65 97 68 98 98 88 54 102	2
20 56 57 66 95 122 50 49 122 57 49 90 97 69 55 120 101 49 70 101 65	89
2 54 57	69
18 50 88 97 53 101 100 95 100 68 95 57 99 53 56 99 97 102 49	2
17 55 56 55 48 67 102 67 53 120 49 51 65 49 101 57 90 55	7870
11 52 54 69 98 90 52 65 67 70 97 65	46
13 45 51 53 66 67 50 65 66 49 101 48 65 56	18446744073709551581
3 53 66 57	5
20 54 48 69 70 57 67 88 55 97 69 88 102 102 99 102 102 97 122 66 122	60
3 56 95 55	8
11 54 68 100 49 99 50 51 52 51 120 88	6
24 54 99 57 97 69 54 98 101 68 88 98 51 66 68 56 69 65 100 54 66 122 102 51 70	6
10 55 122 66 49 99 120 70 48 50 97	7
20 54 49 67 52 55 99 88 67 50 97 122 48 101 48 50 67 102 98 49 69	61
12 45 99 69 99 99 98 54 48 49 95 51 122	0
18 53 56 120 101 122 57 120 99 90 120 101 56 88 55 122 54 69 95	58
14 51 122 55 102 97 95 53 120 70 100 68 66 88 69	3
11 57 52 50 52 55 120 68 99 69 56 55	94247
5 54 50 101 120 98	62
5 51 53 51 120 69	353
11 49 49 54 57 54 53 90 51 51 52 51	116965
6 56 101 69 68 53 69	8
14 50 101 68 88 49 66 102 51 70 68 49 70 98 51	2
1 48	0
23 48 98 69 68 97 95 120 57 68 70 120 95 57 54 53 95 95 68 57 68 54 67 70	0
25 54 53 67 90 48 52 67 50 90 120 57 122 57 90 57 52 53 51 55 100 69 70 120 54 55	65
17 55 56 48 54 99 50 99 95 52 66 102 50 101 51 67 52 67	7806
6 53 69 67 54 53 120	5
22 51 66 95 66 102 54 49 101 99 95 52 65 122 48 54 54 49 122 88 102 99 55	3
17 55 52 90 95 52 120 102 98 68 56 65 56 120 68 54 122 56	74
10 49 57 52 68 97 55 69 70 69 53	194
25 55 50 70 68 51 120 100 54 55 50 54 57 100 68 100 57 66 55 122 120 49 68 51 70 53	72
16 50 100 95 69 57 122 67 51 90 100 55 90 53 97 97 57	2
8 51 98 90 68 54 57 51 57	3
3 56 57 54	896
11 48 66 56 48 56 69 99 65 95 98 90	0
22 51 69 52 98 90 88 56 70 57 100 57 122 52 55 51 100 122 67 68 55 120 102	3
12 57 57 67 88 100 50 70 55 57 102 100 54	99
15 48 99 49 53 98 100 51 49 97 101 65 49 66 57 56	0
9 54 53 65 68 50 90 49 95 65	65
1 55	7
1 56	8
21 56 67 102 54 67 68 68 69 57 68 69 97 51 57 70 55 52 102 88 122 98	8
16 48 51 65 102 99 69 68 57 102 65 53 49 53 68 101 56	3
15 51 122 100 66 57 100 52 95 98 95 68 99 67 56 69	3
14 45 54 120 67 54 48 49 68 51 90 52 122 56 54	18446744073709551610
19 48 57 122 51 70 55 48 95 102 120 100 67 100 53 70 65 49 69 66	0
11 50 102 50 70 51 65 56 67 49 56 122	2
16 51 50 50 102 95 52 98 56 99 54 88 57 65 95 56 88	322
9 52 69 95 65 49 56 55 50 122	4
24 55 97 65 52 67 52 55 99 51 56 69 56 90 97 99 68 69 49 102 50 52 95 56 48	7
1 53	5
19 48 90 98 68 69 120 69 50 68 56 56 99 88 120 102 68 67 53 98	0
13 48 56 68 95 67 100 99 102 54 68 120 68 90	0
16 50 48 51 51 50 66 90 51 52 57 49 90 66 99 102 65	20332
14 45 54 101 122 57 67 98 120 49 52 67 90 97 51	18446744073709551610
12 45 67 48 51 53 48 48 54 90 54 120 50	0
1 57	9
9 52 68 95 52 56 120 100 98 90	4
21 49 98 56 49 68 49 102 69 56 70 57 70 50 49 55 100 57 99 49 52 57	1
4 48 54 65 49	6
16 52 57 48 49 102 101 99 120 57 51 55 70 122 50 55 53	4901
11 51 101 69 57 120 97 122 88 99 102 102	3
17 54 100 53 88 55 57 122 56 90 65 101 97 52 69 66 54 55	6
24 53 100 69 54 65 70 56 69 90 95 51 100 67 66 50 95 98 49 120 51 98 68 48 88	5
19 48 53 49 98 100 69 97 65 52 101 98 97 52 102 50 57 99 65 65	41
10 52 52 57 67 70 57 70 122 97 99	449
19 55 48 88 69 55 54 57 88 65 54 48 53 55 97 95 98 99 68 53	70
21 52 70 57 65 69 52 122 67 90 52 65 54 122 57 54 55 95 97 102 53 88	4
17 52 68 53 52 99 68 68 101 51 53 52 100 99 88 57 90 48	4
19 52 70 102 97 51 100 66 67 95 52 48 122 68 99 54 50 102 88 54	4
10 48 48 69 122 70 50 56 101 97 48	0
15 57 97 101 99 49 100 100 100 120 53 50 66 99 54 120	9
8 53 57 68 49 69 69 51 97	59
4 55 48 52 90	704
23 45 68 102 101 51 95 52 97 50 70 51 53 48 55 56 99 53 53 65 69 51 101 56	0
5 57 48 67 68 70	90
12 56 69 122 120 65 66 49 67 55 48 54 54	8
5 51 90 120 68 54	3
3 52 122 120	4
15 45 66 98 98 48 55 97 69 102 88 100 51 101 68 53	0
15 52 53 101 67 98 52 88 67 97 52 50 66 56 95 99	45
19 49 95 53 101 88 57 122 56 88 70 69 90 120 95 100 68 99 49 51	1
12 50 49 67 56 98 51 48 66 54 56 99 90	21
21 56 122 66 56 122 99 122 57 52 97 48 57 98 51 57 70 97 56 68 50 100	8
20 57 57 68 52 68 57 99 70 99 56 54 68 90 99 102 97 52 57 53 88	99
2 51 90	3
8 49 55 56 99 101 102 98 95	178
22 52 53 88 102 68 102 95 52 57 88 51 51 70 68 48 48 52 49 56 66 65 70	45
22 49 56 88 51 88 55 56 100 102 120 48 51 56 52 100 54 66 57 88 120 56 56	18
11 51 49 95 56 50 67 90 54 98 50 66	31
20 48 97 100 68 97 68 57 51 88 97 54 52 100 48 55 51 68 88 48 90	0
21 55 49 55 122 88 122 49 67 102 88 69 65 56 65 99 54 97 65 56 69 95	717
12 51 122 49 54 50 99 69 54 102 69 102 69	3
25 45 69 102 69 102 49 70 120 50 69 122 90 66 50 101 90 53 57 102 67 67 69 98 122 122	0
16 54 90 49 98 88 57 100 48 66 66 52 57 67 53 102 120	6
9 53 102 65 68 90 52 56 122 66	5
6 51 122 88 57 122 51	3
17 54 65 100 70 52 49 67 53 101 54 98 57 95 100 102 66 49	6
13 52 67 99 70 88 67 51 122 65 56 98 53 52	4
24 45 49 55 122 120 102 122 95 51 66 49 120 98 122 120 51 55 69 67 68 53 65 98 66	18446744073709551599
10 51 57 122 67 65 50 52 54 99 50	39
1 45	0
1 57	9
9 54 122 56 49 69 99 100 56 122	6
8 56 122 101 49 102 90 101 55	8
20 51 68 67 65 97 57 56 67 65 56 50 50 50 50 52 65 69 50 50 98	3
10 54 51 97 49 68 55 98 97 65 69	63
6 54 50 56 102 55 70	628
4 54 88 88 90	6
9 57 102 88 56 57 53 98 88 90	9
9 45 69 99 53 50 66 48 100 49	0
6 56 68 67 69 49 98	8
19 50 98 51 50 48 56 48 53 88 90 95 50 70 66 100 54 88 56 48	2
12 57 52 98 99 95 65 97 52 70 100 49 66	94
21 50 102 54 66 70 48 101 65 122 95 53 56 101 97 53 66 67 120 50 122 51	2
10 48 70 53 69 95 88 65 57 55 90	0
20 51 90 53 49 52 49 98 53 48 52 49 100 88 56 51 51 68 50 102 68	3
3 57 98 49	9
5 52 54 120 57 67	46
15 53 54 102 120 57 57 51 54 55 49 99 52 95 54 67	56
8 57 68 90 54 54 50 65 95	9
7 48 67 67 66 55 101 53	0
2 49 49	11
2 45 49	18446744073709551615
8 53 57 50 68 70 54 69 122	592
7 51 122 122 50 99 98 49	3
